/* DATA DESCRIPTION:
Citation:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Physical characteristics of soil profiles from the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884513, 
	In: Llorente, M et al. (2018): The CARBOSOL Database: a georeferenced soil profile analytical database for Spain [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.884517
Further details:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Further information to the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884515
Coverage:	MEDIAN LATITUDE: 40.616043 * MEDIAN LONGITUDE: -3.227614 * SOUTH-BOUND LATITUDE: 36.032343 * WEST-BOUND LONGITUDE: -9.104709 * NORTH-BOUND LATITUDE: 43.733352 * EAST-BOUND LONGITUDE: 4.060389
Event(s):	CARBOSOL_DB (CARBOSOL Database Spain) * LATITUDE: 40.308250 * LONGITUDE: -3.732393 * METHOD/DEVICE: Soil profile (SOIL)
Parameter(s):	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of profile
	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of reference
	Date (Date) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Province (Province) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Location (Location) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Easting, Universal Transverse Mercator [m] (UTM east) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Northing, Universal Transverse Mercator [m] (UTM north) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LATITUDE (Latitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LONGITUDE (Longitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile with organic matter measurement
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Land cover classes (LCC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Land cover class code
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 1
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 2-3
	Description (Description) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Vegetation details provided by original reference
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Orientation (Orientation) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Percentage [%] (Perc) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Of Slope
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material by original reference
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material consistency
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material silica content
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into WRB system
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into USDA system
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	115143 data points
*/
Sample ID (Unique identification number ...)	Sample ID (Unique identification number ...)	Date	Province	Location	UTM east [m]	UTM north [m]	Latitude	Longitude	No (Number of horizons in the pro...)	No (Number of horizons in the pro...)	Depth sed [m]	LCC	Code (Land cover class code)	Code (CORINE Land Cover Code Level 1)	Code (CORINE Land Cover Code Level 2-3)	Description (Vegetation details provided b...)	Altitude [m]	Orientation	Perc [%] (Of Slope)	Parent material (Parent material by original r...)	Parent material (Parent material consistency)	Parent material (Parent material silica content)	Classification (Soil classification into WRB ...)	Classification (Soil classification into USDA...)
5373	323	1980	VALLADOLID	VALBUENA DE DUERO	395907	4611753	41.6507	-4.2501	4	3	1.20	Scrub and or herbaceous vegetation associations	11	3	32	ABANDONED CROP	760	West	3				EUTRIC CAMBISOL	INCEPTISOL
5374	632	1993	VALLADOLID	LANGAYO	399942	4602442	41.5674	-4.2001	3	3	2.00						820	West	1				CALCIC CAMBISOL	INCEPTISOL
5375	302	1986	VALLADOLID	CAMPASPERO	402671	4598702	41.5341	-4.1667	3	3	0.90	Non-irrigated arable land	1	2	211	CEREAL CROP	900	West	5				EUTRIC CAMBISOL	INCEPTISOL
5376	362	1974	VALLADOLID	ALAEJOS	314550	4580062	41.3507	-5.2168	4	3	2.10	Non-irrigated arable land	1	2	211	CEREAL CROP	780	West	5				LUVISOL CROMICO	ALFISOL
5377	67	1999	VALLADOLID	SIETE IGLESIAS DE TRABANCOS	317479	4585543	41.4007	-5.1835	3	3	0.80	Non-irrigated arable land	1	2	211	CEREAL CROP	740	West	5				LUVISOL CROMICO	ALFISOL
5378	305	1988	VALLADOLID	NAVA DEL REY	329933	4581537	41.3674	-5.0334	4	4	0.75	Non-irrigated arable land	1	2	211	CEREAL CROP	760	West	6				CALCIC CAMBISOL	INCEPTISOL
5379	596	1980	VALLADOLID	SERRADA	345465	4590446	41.4507	-4.8501	5	5	1.50	Permanent crops	3	2	22	VINEYARD	740	West	5				EUTRIC CAMBISOL	INCEPTISOL
5380	555	1987	VALLADOLID	PEDRAJAS DE SAN ESTEBAN	371754	4580677	41.3674	-4.5334	5	5	0.90	Pastures	5	2	23	PASTURES	760	West	5				SOLONCHAK ORTICO	ENTISOL
5381	575	1990	VALLADOLID	ALDEALBAR	387290	4593374	41.4841	-4.3501	2	2	0.40	Coniferous forests	9	3	312	Pinus sp.	870	West	5				CROMIC CAMBISOL	INCEPTISOL
5382	229	1973	VALLADOLID	CAMPASPERO	398396	4591359	41.4674	-4.2167	2	1	0.90	Scrub and or herbaceous vegetation associations	11	3	32	ABANDONED CROP	900	West	5				RENDZINA	ENTISOL
5383	197	1996	VALLADOLID	TORRECILLA DE LA ORDEN	308632	4567253	41.2340	-5.2835	3	2	0.70	Non-irrigated arable land	1	2	211	CEREAL CROP	780	West	6				REGOSOL EUTRICO	ENTISOL
5385	205	1996	VALLADOLID	FRESNO EL VIEJO	322556	4565050	41.2174	-5.1168	4	4	1.00	Non-irrigated arable land	1	2	211	CEREAL CROP	750	West	5				LUVISOL GLEICO	ALFISOL
5387	2	1987	VALLADOLID	CARPIO	328189	4566766	41.2340	-5.0501	5	4	1.70	Non-irrigated arable land	1	2	211	CEREAL CROP	760	West	5				CALCIC LUVISOL	ALFISOL
5389	2	1987	VALLADOLID	MEDINA DEL CAMPO	338008	4568392	41.2507	-4.9334	5	3	0.95	Pastures	5	2	23	PASTURES	720	West	5				SOLONETZ ORTICO	ALFISOL
5390	55	1986	VALLADOLID	MEDINA DE CAMPO	338132	4573944	41.3007	-4.9334	4	4	0.85	Pastures	5	2	23	PASTURES	720	West					EUTRIC CAMBISOL	INCEPTISOL
5391	283	1995	VALLADOLID	POZAL DE GALLINAS	343753	4575672	41.3174	-4.8668	4	2	1.00	Coniferous forests	9	3	312	Pinus pinea	730	West					CAMBIC ARENOSOL	ENTISOL
5392	2	1987	VALLADOLID	ATAQUINES	349066	4562601	41.2007	-4.8001	4	3	0.90	Coniferous forests	9	3	312	Pinus sp.	790	West	5				CAMBIC ARENOSOL	ENTISOL
5393	204	1985	VALLADOLID	OLMEDO	356200	4569862	41.2674	-4.7168	3	3	0.60	Non-irrigated arable land	1	2	211	CEREAL CROP	765	West	5				LUVISOL ORTICO	ALFISOL
5394	272	1989	VALLADOLID	OLMEDO	357524	4566133	41.2340	-4.7001	2	2	0.49	Coniferous forests	9	3	312	Pinus sp.	775	West					REGOSOL EUTRICO	ENTISOL
5395	207	1995	VALLADOLID	AGUASAL	363251	4573427	41.3007	-4.6334	2	1	0.45	Coniferous forests	9	3	312	Pinus sp.	750	West	5				CAMBIC ARENOSOL	ENTISOL
5397	207	1995	VALLADOLID	LA PARRILLA	372115	4601031	41.5507	-4.5334	3	2	0.80	Coniferous forests	9	3	312	Pinus sp.	840	West	3				ALBIC ARENOSOL	ENTISOL
5398	103	1985	VALLADOLID	SERRADA	344112	4592327	41.4674	-4.8668	5	5	1.50	Permanent crops	3	2	22	VINEYARD	740	West					EUTRIC CAMBISOL	INCEPTISOL
5399	101	1989	VALLADOLID	ALAEJOS	314468	4576356	41.3173	-5.2166	4	4	0.80	Non-irrigated arable land	1	2	211	CEREAL CROP		West					LUVISOL CROMICO	ALFISOL
5400	218	1961	VALLADOLID	LA SECA	339813	4586866	41.4174	-4.9168	4	4	1.40	Non-irrigated arable land	1	2	211	CEREAL CROP		West					ORTIC ACRISOL	ALFISOL
5401	207	1995	VALLADOLID	CERVILLEGO DE LA CRUZ	336487	4562872	41.2007	-4.9501	4	3	1.10	Non-irrigated arable land	1	2	211	CEREAL CROP		West					ORTIC ACRISOL	ALFISOL
5402	343	1981	VALLADOLID	BOECILLO	358213	4601291	41.5507	-4.7001	5	5	1.10	Coniferous forests	9	3	312	Pinus sp.	720	West					CAMBIC ARENOSOL	ENTISOL
5403	361	1987	VALLADOLID	NUEVA VILLA DE LAS TORRES	328276	4570469	41.2674	-5.0501	4	4	1.10	Pastures	5	2	23	PASTURES	745	West					LUVISOL GLEICO	ALFISOL
5404	361	1987	VALLADOLID	CARPIO	322568	4565050	41.2174	-5.1166	4	4	1.40	Non-irrigated arable land	1	2	211	CEREAL CROP	760	West					EUTRIC GLEYSOL	INCEPTISOL
5405	104	1993	VALLADOLID	OLMEDO	358834	4571657	41.2840	-4.6857	5	4	1.70	Non-irrigated arable land	1	2	211	CEREAL CROP	780	West					LUVISOL ORTICO	ALFISOL
5406	613	1995	BIZKAIA	BAKIO	514571	4807775	43.4227	-2.8200	5	4	1.10	Permanent crops	3	2	22	VINEYARD	45	West	10				HUMIC CAMBISOL	INCEPTISOL
5407	365	1967	BIZKAIA	LARRAURI	516201	4803491	43.3841	-2.8000	4	4	1.20	Coniferous forests	9	3	312	Pinus sp.	110	West	30				DISTRIC CAMBISOL	INCEPTISOL
5408	555	1987	BIZKAIA	BERMEO	522951	4803511	43.3841	-2.7167	5	5	1.03	Coniferous forests	9	3	312	Pinus radiata	340	West	75				HUMIC CAMBISOL	INCEPTISOL
5409	68	1997	BIZKAIA	ERENO	529718	4799835	43.3508	-2.6333	3	2	2.10	Coniferous forests	9	3	312	Pinus sp.	426	West	40				LUVISOL ORTICO	ALFISOL
5410	613	1995	BIZKAIA	TRUCIOS	474285	4786861	43.2341	-3.3167	5	5	0.81	Coniferous forests	9	3	312	Pinus radiata	150	West	55				HUMIC CAMBISOL	INCEPTISOL
5411	68	1997	BIZKAIA	VALMESADA	483751	4783131	43.2008	-3.2000	3	3	0.53	Coniferous forests	9	3	312	Pinus radiata	625	West	23				HUMIC CAMBISOL	INCEPTISOL
5412	122	1972	BIZKAIA	SOPUERTA	485113	4786829	43.2341	-3.1833	5	5	0.74	Coniferous forests	9	3	312	Pinus radiata	130	West	22				HUMIC CAMBISOL	INCEPTISOL
5413	282	1995	BIZKAIA	BALMASEDA	484880	4783343	43.2027	-3.1861	3	3	0.45	Permanent crops	3	2	22	VINEYARD	175	West	15				RENDZINA	MOLLISOL
5414	122	1972	BIZKAIA	GUENES	490521	4783118	43.2008	-3.1167	3	3	0.52	Coniferous forests	9	3	312	Pinus radiata	100	West	15				HUMIC CAMBISOL	INCEPTISOL
5415	588	1988	BIZKAIA	GORDEJUELA	495260	4782034	43.1911	-3.0583	4	3	0.60	Permanent crops	3	2	22	VINEYARD	100	West	5				DISTRIC CAMBISOL	INCEPTISOL
5416	122	1972	BIZKAIA	DERIO	510818	4792374	43.2841	-2.8667	3	2	0.60	Non-irrigated arable land	1	2	211	CEREAL CROP	60	West					REGOSOL CALCAREO	ENTISOL
5417	555	1987	BIZKAIA	ZAMUDIO	508564	4792926	43.2891	-2.8944	4	3	0.70	Permanent crops	3	2	22	VINEYARD	94	West	7				CALCIC CAMBISOL	INCEPTISOL
5418	122	1972	BIZKAIA	GALDACANO	510824	4788673	43.2508	-2.8667	3	2	1.25	Pastures	5	2	23	PASTURES	300	West					HUMIC ACRISOL	ULTISOL
5419	235	1983	BIZKAIA	LEZAMA	514879	4790532	43.2675	-2.8167	3	3	0.73	Coniferous forests	9	3	312	Pinus radiata	245	West	20				HUMIC CAMBISOL	INCEPTISOL
5420	613	1995	BIZKAIA	GAMIZ-FIKA	515770	4795006	43.3077	-2.8055	5	4	0.70	Permanent crops	3	2	22	VINEYARD		West	2				PHAEOZEM CALCAREO	MOLLISOL
5421	373	1970	BIZKAIA	BEDIA	517599	4784985	43.2174	-2.7833	3	2	0.86	Pastures	5	2	23	PASTURES	300	West					DISTRIC CAMBISOL	INCEPTISOL
5422	365	1967	BIZKAIA	RIGOITIA	524328	4796112	43.3175	-2.7000	3	2	2.10	Pastures	5	2	23	PASTURES	250	West	15				PHAEOZEM HAPLICO	MOLLISOL
5423	284	1995	BIZKAIA	GUERNICA	524334	4794261	43.3008	-2.7000	4	4	0.63	Coniferous forests	9	3	312	Pinus radiata	100	West	36				HUMIC CAMBISOL	INCEPTISOL
5424	224	1968	BIZKAIA	GARAI	529791	4783177	43.2008	-2.6333	4	3	0.90	Coniferous forests	9	3	312	Pinus sp.	550	West	30				HUMIC CAMBISOL	INCEPTISOL
5425	134	1986	BIZKAIA	DURANGO	528444	4781319	43.1841	-2.6500	4	4	0.88	Coniferous forests	9	3	312	Pinus radiata	310	West	23				HUMIC CAMBISOL	INCEPTISOL
5426	224	1968	BIZKAIA	MARKINA	540302	4790636	43.2675	-2.5034	3	2	1.10	Coniferous forests	9	3	312	Pinus sp.	150	West	30				VITRIC ANDOSOL	INCEPTISOL
5427	118	1975	BIZKAIA	MURELAGA	539259	4785076	43.2174	-2.5166	3	3	0.48	Coniferous forests	9	3	312	Pinus radiata	120	West	21				RANKER	INCEPTISOL
5428	118	1975	BIZKAIA	OROZCO	505424	4773859	43.1174	-2.9333	3	3	2.00	Pastures	5	2	23	PASTURES	425	West	42				LUVISOL ORTICO	ALFISOL
5429	613	1995	BIZKAIA	OROZCO	509497	4770161	43.0841	-2.8833	3	3	0.72	Coniferous forests	9	3	312	Pinus radiata	325	West	53				RANKER	INCEPTISOL
5430	285	1995	BIZKAIA	OROZCO	514919	4772022	43.1008	-2.8167	3	2	0.50	Pastures	5	2	23	PASTURES	475	West					REGOSOL DISTRICO	ENTISOL
5431	122	1972	BIZKAIA	CASTILLO ELEJABEITIA	520328	4777589	43.1508	-2.7500	4	4	0.48	Coniferous forests	9	3	312	Pinus radiata	165	West	18				EUTRIC CAMBISOL	INCEPTISOL
5432	613	1995	BIZKAIA	IZURZA	529815	4777624	43.1508	-2.6333	3	3	0.78	Coniferous forests	9	3	312	Pinus radiata	230	West	30				HUMIC CAMBISOL	INCEPTISOL
5433	613	1995	BIZKAIA	CEANURI	527126	4772060	43.1008	-2.6667	3	3	0.49	Coniferous forests	9	3	312	Pinus radiata	600	West	25				RANKER	INCEPTISOL
5434	99	1966	BIZKAIA	BARAZAR	523070	4768343	43.0674	-2.7167	4	3	0.72	Coniferous forests	9	3	312	Pinus sp.	660	West	10				HUMIC CAMBISOL	INCEPTISOL
5435	613	1995	BIZKAIA	DURANGO	540679	4773978	43.1174	-2.5000	3	3	1.10	Quercus forests	7	3	311	Quercus ilex	350	West	5				LUVISOL ORTICO	ALFISOL
5436	8	1962	BIZKAIA	BELANDIA	500000	4759049	42.9841	-3.0000	3	2	0.70	Coniferous forests	9	3	312	Pinus sp.	400	West	20				EUTRIC CAMBISOL	INCEPTISOL
5437	122	1972	BIZKAIA	MUNGUIA	508100	4803476	43.3841	-2.9000	5	5	0.80	Quercus forests	7	3	311	Quercus sp.	150	West					PODZOL FERRICO	SPODOSOL
5438	365	1967	BIZKAIA	SAN ANTONIO DE URQUIOLA	531187	4773928	43.1174	-2.6166	3	2	0.40	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	780	West	20				RANKER	INCEPTISOL
5439	104	1993	ZAMORA	PORTO	176524	4677645	42.1841	-6.9169	3	3	0.70	Pastures	5	2	23	PASTURES	1780	West					HUMIC CAMBISOL	INCEPTISOL
5440	105	1976	ZAMORA	LUBIAN	170412	4664944	42.0674	-6.9836	4	3	1.00	Scrub and or herbaceous vegetation associations	11	3	32	Erica sp.	1250	West	58				HUMIC CAMBISOL	INCEPTISOL
5441	591	1984	ZAMORA	SAN MARTIN DE LA CASTANEDA	190128	4673324	42.1507	-6.7502	2	2	1.20	Pastures	5	2	23	PASTURES	1600	West	25				PHAEOZEM HAPLICO	MOLLISOL
5442	99	1966	ZAMORA	VIGO DE SANABRIA	195638	4673084	42.1507	-6.6835	2	2	2.00	Quercus forests	7	3	311	Quercus sp.	1160	West	10				HUMIC CAMBISOL	INCEPTISOL
5443	192	1988	ZAMORA	CERNADILLA	222677	4658991	42.0341	-6.3502	3	3	0.90	Mixed forests	8	3	313	Mixed forests		West	25				HUMIC CAMBISOL	INCEPTISOL
5444	78	1970	ZAMORA	MATILLA DE ARZON	283559	4662424	42.0841	-5.6168	5	5	1.60							West	5				SOLONCHAK ORTICO	ARIDISOL
5445	386	1970	ZAMORA	SAN CRISTOBAL DE ENTREVINAS	283342	4655330	42.0202	-5.6168	5	4	1.63	Non-irrigated arable land	1	2	211	CEREAL CROP	705	West	2				LUVISOL ORTICO	ALFISOL
5446	150	1983	ZAMORA	MANZANAL DE ARRIBA	215554	4653712	41.9841	-6.4335	3	3	1.00	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	920	West	25				HUMIC CAMBISOL	INCEPTISOL
5447	555	1987	ZAMORA	SAN PEDRO DE LAS HERRERIAS	216713	4648104	41.9341	-6.4169	4	4	1.40	Coniferous forests	9	3	312	Pinus sp.	935	West	30				HUMIC ACRISOL	ALFISOL
5448	361	1987	ZAMORA	SANTA MARIA DE VALVERDE	256856	4648470	41.9507	-5.9335	3	3	1.20	Non-irrigated arable land	1	2	211	CEREAL CROP		West	10				CROMIC CAMBISOL	INCEPTISOL
5449	203	1984	ZAMORA	SANTOVENIA	275965	4640430	41.8841	-5.7002	4	4	1.50	Non-irrigated arable land	1	2	211	CEREAL CROP	700	West	5				ORTIC ACRISOL	ALFISOL
5450	2	1987	ZAMORA	SANTOVENIA	271697	4636861	41.8507	-5.7502	5	5	1.60	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	760	West	5				CALCIC LUVISOL	ALFISOL
5451	54	1979	ZAMORA	CASTROPEPE	281782	4649513	41.9674	-5.6335	5	5	1.30	Permanent crops	3	2	22	VINEYARD	705	West	5				LUVISOL GLEICO	ALFISOL
5452	188	1974	ZAMORA	VILLAFAFILA	285647	4640132	41.8841	-5.5835	4	4	1.10	Non-irrigated arable land	1	2	211	CEREAL CROP		West					CROMIC CAMBISOL	INCEPTISOL
5453	188	1974	ZARAGOZA	VILLANUEVA DEL CAMPO	299737	4648983	41.9674	-5.4168	4	4	1.00	Permanent crops	3	2	22	VINEYARD		West					CROMIC CAMBISOL	INCEPTISOL
5454	99	1966	ZAMORA	VILLALPANDO	300860	4639690	41.8841	-5.4001	3	3	0.60	Coniferous forests	9	3	312	Pinus pinaster	750	West					LUVISOL CROMICO	ALFISOL
5455	548	1990	ZAMORA	NUEZ	206353	4631839	41.7841	-6.5335	3	3	1.20	Permanent crops	3	2	22	VINEYARD	760	West	10				DISTRIC CAMBISOL	INCEPTISOL
5456	183	1981	ZAMORA	VILLARINO TRASLASIERRA	208822	4624323	41.7174	-6.5002	3	3	0.70	Scrub and or herbaceous vegetation associations	11	3	32	SCRUB	820	West	15				HUMIC CAMBISOL	INCEPTISOL
5457	173	1992	ZAMORA	SAN VITERO	214665	4631502	41.7841	-6.4335	3	3	0.50	Pastures	5	2	23	PASTURES	830	West	5				GLEYIC CAMBISOL	INCEPTISOL
5458	381	1976	ZAMORA	MOVEROS	229483	4619804	41.6841	-6.2502	5	4	1.20	Quercus forests	7	3	311	Quercus sp.	820	West					GLEYIC CAMBISOL	INCEPTISOL
5459	157	1972	ZAMORA	SESNANDEZ	243889	4634100	41.8174	-6.0835	3	3	0.95	Non-irrigated arable land	1	2	211	CEREAL CROP		West	5				HUMIC CAMBISOL	INCEPTISOL
5460	59	1981	ZAMORA	FONTANILLAS DE CASTRO	265798	4625936	41.7507	-5.8168	4	4	1.40	Non-irrigated arable land	1	2	211	CEREAL CROP	695	West	5				LUVISOL CROMICO	ALFISOL
5461	25	1984	ZAMORA	RIEGO DEL CAMINO	253452	4630057	41.7841	-5.9668	5	5	1.60	Non-irrigated arable land	1	2	211	CEREAL CROP	720	West	5				CALCIC LUVISOL	ALFISOL
5462	14	1949	ZAMORA	VILLARIN DE CAMPO	278443	4631090	41.8007	-5.6668	4	4	1.25	Non-irrigated arable land	1	2	211	CEREAL CROP	710	West	5				CALCIC LUVISOL	ALFISOL
5463	188	1974	ZAMORA	SAN CEBRIAN DE CASTRO	267003	4620339	41.7007	-5.8002	5	5	1.75	Pastures	5	2	23	PASTURES	699	West					LUVISOL CROMICO	ALFISOL
5464	321	1979	ZAMORA	VALCABADO	269242	4603593	41.5507	-5.7668	4	3	1.10	Non-irrigated arable land	1	2	211	CEREAL CROP		West					CALCIC CAMBISOL	INCEPTISOL
5465	385	1989	ZAMORA	TORO	294319	4604685	41.5674	-5.4668	4	4	0.80	Coniferous forests	9	3	312	Pinus sp.		West	5				CROMIC CAMBISOL	INCEPTISOL
5466	17	1961	ZAMORA	VEZDEMARBAN	301525	4613743	41.6507	-5.3835	4	4	1.20	Non-irrigated arable land	1	2	211	CEREAL CROP		West	10				CALCIC CAMBISOL	INCEPTISOL
5467	25	1984	ZAMORA	MORALES DE TORO	305438	4604376	41.5674	-5.3335	4	4	1.60	Non-irrigated arable land	1	2	211	CEREAL CROP	710	West	5				LUVISOL GLEICO	ALFISOL
5468	233	1982	ZAMORA	MUGA DE SAYAGO	236659	4588033	41.4007	-6.1502	3	3	0.40	Non-irrigated arable land	1	2	211	CEREAL CROP		West	5				DISTRIC CAMBISOL	INCEPTISOL
5469	25	1984	ZAMORA	MORALEJA DEL VINO	277298	4594078	41.4674	-5.6668	4	4	1.35	Non-irrigated arable land	1	2	211	CEREAL CROP	700	West	4				LUVISOL CROMICO	ALFISOL
5470	230	1974	ZAMORA	PENALBA	289665	4588151	41.4174	-5.5168	3	3	0.75	Coniferous forests	9	3	312	Pinus pinea	740	West					LUVISOL ORTICO	ALFISOL
5471	81	1996	ZAMORA	BOVEDA DE TORO	296474	4582399	41.3674	-5.4335	5	4	0.80	Non-irrigated arable land	1	2	211	CEREAL CROP	740	West	5				LUVISOL ORTICO	ALFISOL
5472	150	1983	ZAMORA	FERMOSELLE	212529	4577829	41.3007	-6.4335	3	2	0.40	Permanent crops	3	2	22	VINEYARD	640	West	1				DISTRIC CAMBISOL	INCEPTISOL
5473	233	1982	ZAMORA	MAYALDE	266782	4570326	41.2507	-5.7835	4	4	1.20	Non-irrigated arable land	1	2	211	CEREAL CROP		West	10				GLEYIC CAMBISOL	INCEPTISOL
5474	234	1985	ZAMORA	LA BOVEDA DE TORO	293528	4576927	41.3174	-5.4668	2	2	1.00	Non-irrigated arable land	1	2	211	CEREAL CROP		West	25				EUTRIC CAMBISOL	INCEPTISOL
5475	632	1993	ZAMORA	MORALEJA DEL VINO	278662	4593109	41.4591	-5.6502	3	3	1.20	Permanent crops	3	2	22	VINEYARD		West					EUTRIC CAMBISOL	INCEPTISOL
5476	632	1993	ZAMORA	MANZANAL DE ARRIBA	210106	4655787	42.0007	-6.5002	3	3	1.00	Scrub and or herbaceous vegetation associations	11	3	32	ABANDONED CROP	920	West	20				HUMIC CAMBISOL	INCEPTISOL
5477	473	1978	ZAMORA	TRABAZOS	208972	4628024	41.7507	-6.5002	2	2	0.60	Irrigated land	2	2	212	VEGETABLES	680	West					EUTRIC FLUVISOL	ENTISOL
5478	159	1971	ZAMORA	TRABAZOS	207510	4626229	41.7341	-6.5169	3	2	0.60	Pastures	5	2	23	PASTURES	740	West	2				GLEYIC CAMBISOL	INCEPTISOL
5479	229	1973	ZAMORA	FUENTELAPENA	300250	4567478	41.2340	-5.3835	4	4	0.80	Non-irrigated arable land	1	2	211	CEREAL CROP		West					CALCIC LUVISOL	ALFISOL
5480	267	1988	ZAMORA	VILLABUENA DEL PUENTE	297868	4582360	41.3674	-5.4168	4	4	0.90	Non-irrigated arable land	1	2	211	CEREAL CROP		West	5				DISTRIC CAMBISOL	INCEPTISOL
5481	205	1996	ZAMORA	VENTA CARRICA	662669	4720239	42.6174	-1.0166	4	3	1.40	Quercus forests	7	3	311	Brachypodium phoenicoides, Clematis flammula, Lotus corniculatus, Quercus pubescens, Inula viscosa, Cistus salviifolius, Lonicera implexa, Cistus albidus, Rubia peregrina, Crataegus monogyna, Dorycnium hirsutum	520	West	5				CALCIC LUVISOL	ALFISOL
5486	207	1995	ZARAGOZA	EJEA DE LOS CABALLEROS	644675	4664295	42.1174	-1.2499	3	1	0.90	Non-irrigated arable land	1	2	211	CEREAL CROP		West					YERMOSOL CALCICO	ARIDISOL
5488	207	1995	ZARAGOZA	EJEA DE LOS CABALLEROS	655698	4664529	42.1174	-1.1166	2	1	0.40	Coniferous forests	9	3	312	Pinus sp.		West					RENDZINA	MOLLISOL
5489	207	1995	ZARAGOZA	TARAZONA	603663	4641362	41.9174	-1.7499	4	4	1.69	Irrigated land	2	2	212	IRRIGATION CROP	525	West	6				CALCIC CAMBISOL	INCEPTISOL
5490	207	1995	ZARAGOZA	TARAZONA	604990	4645083	41.9507	-1.7333	4	4	1.13	Irrigated land	2	2	212	IRRIGATION CROP	520	West	1				CALCIC CAMBISOL	INCEPTISOL
5491	207	1995	ZARAGOZA	TARAZONA	607837	4639573	41.9007	-1.6999	3	3	0.53	Irrigated land	2	2	212	IRRIGATION CROP	490	West	2				REGOSOL CALCAREO	ENTISOL
5492	163	1983	ZARAGOZA	EL BUSTE	609220	4639594	41.9007	-1.6833	5	4	1.85	Non-irrigated arable land	1	2	211	CEREAL CROP	490	West	8				CALCIC CAMBISOL	INCEPTISOL
